activity,trial_id,time,t_seconds,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
standing,standing_02,1783617877464018000,0.060017822265625,0.0829775584161281,0.0331599268019199,-0.0649950347408652,-0.0260956399142742,0.0055549703538417,0.0185726825147867
standing,standing_02,1783617877473977900,0.069977783203125,0.0732804863967001,0.0392255104511976,-0.0768196203082799,-0.0186701491475105,0.0018235719762742,0.0261609107255935
standing,standing_02,1783617877483938800,0.079938720703125,0.0338644218094646,0.0235240834504365,-0.0532101966619491,-0.0127795049920678,-0.002604998415336,0.0316408984363079
standing,standing_02,1783617877493899800,0.089899658203125,-0.0083547174997627,-0.0099491470843553,-0.0487964718729257,-0.008525064215064,-0.0018560558091849,0.0308653693646192
standing,standing_02,1783617877503859700,0.099859619140625,-0.0755694741167128,-0.0015039748221635,-0.0506897382736206,-0.0062640407122671,0.0058977380394935,0.0228881351649761
standing,standing_02,1783617877513821000,0.109821044921875,-0.1251816462866962,0.0008902268379926,-0.0567497689649462,-0.0031839539296925,0.0023008228745311,0.0161526761949062
standing,standing_02,1783617877523780900,0.11978076171875,-0.1414822082243859,-0.0061532619327306,-0.0473307832345366,0.000589212635532,-0.0026638419367372,0.011103855445981
standing,standing_02,1783617877533741800,0.129741943359375,-0.1094917635932564,0.0095464115023612,-0.0263473241776227,0.004480518400669,-0.0078317252919077,0.0043204519897699
standing,standing_02,1783617877543701800,0.13970166015625,-0.0926722923479974,0.0284054257512092,-0.0258148247361183,0.0085178706794977,-0.0144257117062807,0.0005571388173848
standing,standing_02,1783617877553662700,0.149662841796875,-0.0721307318396866,0.0637362668514251,-0.0098544545382261,0.0089095411822199,-0.0180048570036888,-0.0029017417691648
standing,standing_02,1783617877563624000,0.1596240234375,-0.0865855197802186,0.0889548792600631,0.004173778553307,0.0062272055074572,-0.0208432544022798,-0.0079087512567639
standing,standing_02,1783617877573584000,0.169583984375,-0.0833129278503358,0.0846130506634712,-0.0093047117009758,0.00369956321083,-0.0167254079133272,-0.0097928121685981
standing,standing_02,1783617877583544800,0.179544921875,-0.0674130556680262,0.0484305611699819,-0.0346101256102323,-0.0010595056228339,-0.0125106889754533,-0.010877251625061
standing,standing_02,1783617877593505000,0.189505126953125,-0.0544144578851759,0.0312754282295703,-0.0538707063972949,-0.0078331995755434,-0.0165326315909624,-0.0093601820990443
standing,standing_02,1783617877603465700,0.1994658203125,-0.0524143701091408,0.0438747975617647,-0.0442512296587228,-0.0166322849690914,-0.0214339140802621,-0.0106920292600989
standing,standing_02,1783617877613425700,0.20942578125,-0.0296592252045869,0.0672194327920675,-0.0451543159782886,-0.020728250965476,-0.0252088401466608,-0.0086542768403887
standing,standing_02,1783617877623387000,0.219386962890625,-0.0195595637336373,0.0908954919338226,-0.0434948583334684,-0.0266085099428892,-0.0285777393728494,-0.0040004029870033
standing,standing_02,1783617877633347800,0.229347900390625,0.0076233344852924,0.097177933204174,-0.071985332019627,-0.029076537117362,-0.0268695801496505,-0.0002292265417054
standing,standing_02,1783617877643308000,0.23930810546875,0.0276527076877653,0.137342770332098,-0.0911097192063927,-0.0284570846706628,-0.0216796118766069,0.0057120202109217
standing,standing_02,1783617877653268700,0.249268798828125,0.0304730258055031,0.1706003122895956,-0.1227218320444226,-0.025411294773221,-0.0176669843494892,0.0125535978004336
standing,standing_02,1783617877663228700,0.259228759765625,0.0389905326515436,0.2124012261867523,-0.1193663841366767,-0.0205483622848987,-0.0169641748070716,0.0169664546847343
standing,standing_02,1783617877673190000,0.26918994140625,-0.0006444353833794,0.2427747371405363,-0.1044444170758128,-0.0213919207453727,-0.0162745025008916,0.0172427911311388
standing,standing_02,1783617877683149800,0.27914990234375,-0.0397135862290859,0.2617489022016525,-0.0760544811546802,-0.0228414796292781,-0.0131319724023342,0.011974791996181
standing,standing_02,1783617877693111000,0.289111083984375,-0.0621257629148662,0.2405471242189407,-0.0569604891061782,-0.0291314832866191,-0.0107092401012778,0.0066813360899686
standing,standing_02,1783617877703071000,0.299071044921875,-0.058831543675065,0.2473398530989885,-0.026404607322812,-0.0375619865953922,-0.0133114149793982,-0.0004607297014445
standing,standing_02,1783617877713031700,0.30903173828125,-0.0580948999635875,0.2614876209169626,-0.0099158293366432,-0.0442444682121276,-0.0121338889002799,-0.0040522357448935
standing,standing_02,1783617877722993000,0.318992919921875,-0.0335541868165135,0.2549421447962522,-0.0211798584118485,-0.0490051358938217,-0.0104297306388616,-0.004390190821141
standing,standing_02,1783617877732952800,0.328952880859375,0.007760112607479,0.2297165181249379,-0.0304302095770835,-0.0522406324744224,-0.0097337439656257,-0.0067788790911436
standing,standing_02,1783617877742914000,0.3389140625,0.0060657297797501,0.2091588832646608,-0.0489478630423545,-0.0568716041743755,-0.0136107727885246,-0.0076481346040964
standing,standing_02,1783617877752874000,0.3488740234375,0.0264117677159607,0.1906003132671117,-0.0428740960866212,-0.0601865611970424,-0.0055335904471576,-0.0068310275673866
standing,standing_02,1783617877762834700,0.358834716796875,0.0264876094311475,0.1775619679957628,-0.0655874476760625,-0.0625959262251854,-0.0002653256524354,0.0058253789320588
standing,standing_02,1783617877772795000,0.368794921875,0.0933333866052329,0.2111182006388902,-0.0514487399473786,-0.0702186897397041,0.0038110394962131,0.0170602966099977
standing,standing_02,1783617877782755800,0.378755859375,0.1345640993990004,0.2256628588199615,-0.0657344549313187,-0.0709523931145668,0.0113014467060565,0.0204198751598596
standing,standing_02,1783617877792716800,0.388716796875,0.0583322158508002,0.1380050336331129,-0.0847492442637681,-0.0740752145648002,0.031848669052124,0.0220893025398254
standing,standing_02,1783617877802677000,0.398677001953125,0.0099019469417631,0.0690384649127721,-0.1125812540411949,-0.0805205926299095,0.0267982501536607,0.0226981006562709
standing,standing_02,1783617877812637700,0.4086376953125,-0.0017201017908751,0.0620382307618856,-0.1272515844285488,-0.0829213559627533,0.0213398225605487,0.0200371481478214
standing,standing_02,1783617877822597600,0.41859765625,-0.0127655196793377,0.0348240606218576,-0.1104854508057236,-0.0811213254928588,0.0191911831498146,0.0190499126911163
standing,standing_02,1783617877832558800,0.428558837890625,-0.017087036140263,0.0337070392906665,-0.1294897187441587,-0.0808109641075134,0.0230381451547145,0.0222876351326704
