activity,trial_id,time,t_seconds,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
jumping,jumping_11,1783626747088038400,0.059038330078125,-1.532948987713456,3.460893903079629,-1.3210609717458486,1.8393616676330569,0.016689546406269,0.1286093145608902
jumping,jumping_11,1783626747097999400,0.068999267578125,-0.6613149142488837,3.5594857947349547,0.581134000813961,2.0152454376220703,0.3340724110603332,-0.1100151240825653
jumping,jumping_11,1783626747107959600,0.07895947265625,0.2667290287017822,3.917085180929303,2.8940590612530706,1.982793092727661,0.5331496000289917,-0.2671134173870086
jumping,jumping_11,1783626747117920500,0.08892041015625,1.189641161721945,4.295588238942623,4.964300569966436,1.8494105339050293,0.6420053243637085,-0.3652400970458984
jumping,jumping_11,1783626747127880400,0.09888037109375,1.965637809422612,4.445345085167885,6.494406443208455,1.638344168663025,0.6084972023963928,-0.4536461234092712
jumping,jumping_11,1783626747137841400,0.10884130859375,2.479775080284476,4.417860865914822,7.864336367541551,1.3261412382125854,0.4970612525939941,-0.502010703086853
jumping,jumping_11,1783626747147801300,0.11880126953125,3.1135002690792084,4.319382371506094,8.852187128940225,0.9021153450012208,0.4545369744300842,-0.4988407492637634
jumping,jumping_11,1783626747157762600,0.128762451171875,3.684728669689596,4.16114411266148,9.4802933088094,0.4143312275409698,0.5578147768974304,-0.4164794385433197
jumping,jumping_11,1783626747167722500,0.138722412109375,4.135385694287717,4.199864011678099,9.82703461638093,-0.0948918163776397,0.7238554358482361,-0.2944310307502746
jumping,jumping_11,1783626747177683500,0.148683349609375,4.303083563134074,4.07817064589858,9.809376210093498,-0.5559340119361877,0.8964716196060181,-0.188490480184555
jumping,jumping_11,1783626747187643600,0.1586435546875,4.02443174918741,3.8989281774699687,9.41564635685384,-0.8791344165802002,0.9971864819526672,-0.1480450481176376
jumping,jumping_11,1783626747197604400,0.168604248046875,3.219972100329399,3.795046362712979,8.604232943335175,-1.0708380937576294,1.0050092935562134,-0.1507007628679275
jumping,jumping_11,1783626747207564800,0.178564697265625,2.469665189680457,3.5588258695214985,7.540697703137994,-1.1381369829177856,1.01312255859375,-0.1758953183889389
jumping,jumping_11,1783626747217524700,0.188524658203125,1.772240266652405,3.298610752758384,6.248450153422355,-1.0812571048736572,1.085711121559143,-0.2375758588314056
jumping,jumping_11,1783626747227486000,0.19848583984375,1.0071168951436875,3.0394810931444165,4.841213119480013,-0.9221119284629822,1.1592320203781128,-0.3600426316261291
jumping,jumping_11,1783626747237446000,0.20844580078125,0.0541311108991503,2.6759318586349488,3.645751873302459,-0.7354670763015747,1.146942973136902,-0.5274645686149597
jumping,jumping_11,1783626747247406800,0.21840673828125,-0.890047974294424,2.3435429015427824,2.793250078070164,-0.5574078559875488,1.1065540313720703,-0.7092245221138
jumping,jumping_11,1783626747257366800,0.22836669921875,-1.388931561923027,1.9291525375902647,1.7877748126536606,-0.3824689984321594,1.1514571905136108,-0.809719443321228
jumping,jumping_11,1783626747267327700,0.23832763671875,-1.296298286411166,1.3305226275742053,0.3385667689442634,-0.2210018038749694,1.41243314743042,-0.7722517251968384
jumping,jumping_11,1783626747277287700,0.24828759765625,-0.8239302191339433,0.3727034318238496,-1.5117454561650752,-0.0087054558098316,1.9757797718048096,-0.6531097292900085
jumping,jumping_11,1783626747287249000,0.258248779296875,-0.6132432495191693,-1.0676379993408918,-3.411670730227232,0.2374361455440521,2.6173295974731445,-0.6017626523971558
jumping,jumping_11,1783626747297208800,0.268208740234375,-1.0006148197732865,-2.417757892310619,-4.3340252293646335,0.4819163382053375,2.8364086151123047,-0.6200991272926331
jumping,jumping_11,1783626747307169800,0.278169677734375,-1.1714980406574904,-3.982693671393394,-3.9701270352870224,0.6936823725700378,2.278986692428589,-0.61689692735672
jumping,jumping_11,1783626747317129700,0.288129638671875,-0.5044460440613329,-5.888070781120658,-3.3279028982162475,0.861532986164093,1.1934213638305664,-0.4910653829574585
jumping,jumping_11,1783626747327090700,0.298090576171875,0.2826018667466938,-7.255741528350114,-3.792316060966253,1.0642927885055542,0.576649010181427,-0.3101925551891327
jumping,jumping_11,1783626747337051000,0.30805078125,-0.3007007833432406,-7.011693702533841,-6.163013511416316,1.2420436143875122,0.5430908203125,-0.3308893144130707
jumping,jumping_11,1783626747347011800,0.31801171875,-2.632508896493912,-5.502508452245593,-7.740435847106576,1.2643306255340576,0.3650009632110595,-0.5979143977165222
jumping,jumping_11,1783626747356971800,0.3279716796875,-4.289343791595101,-4.568067793995142,-7.090109652122854,1.170560002326965,0.033048428595066,-0.7429900169372559
jumping,jumping_11,1783626747366933000,0.33793310546875,-3.36273631118834,-4.9567403638452285,-6.628985594046116,0.9703755974769592,-0.2564148008823395,-0.6635410189628601
jumping,jumping_11,1783626747376893000,0.347892822265625,-1.623396443618834,-5.8566381165027614,-6.60338879597485,0.6506437063217163,-0.5343804955482483,-0.5550827383995056
jumping,jumping_11,1783626747386854000,0.35785400390625,-1.1426509355533867,-6.02801642742753,-6.135056413954496,0.2628810703754425,-0.642745316028595,-0.466148316860199
jumping,jumping_11,1783626747396814800,0.36781494140625,-1.0401315682560204,-5.84826542495489,-6.233687468576431,-0.1330662071704864,-0.5901659727096558,-0.3163706660270691
jumping,jumping_11,1783626747406774800,0.37777490234375,-0.1167169656064361,-5.9434746884346,-6.718861679804324,-0.4653349816799164,-0.4974571168422699,-0.0887681320309639
jumping,jumping_11,1783626747416736000,0.387736083984375,0.9882420988038182,-5.888018174150586,-7.435258722066878,-0.6645113825798035,-0.3717164397239685,0.189447671175003
jumping,jumping_11,1783626747426696000,0.397696044921875,1.5138346835292875,-5.385854834198952,-8.205824576890468,-0.7331516742706299,-0.2225325554609298,0.4271321296691894
jumping,jumping_11,1783626747436656600,0.40765673828125,1.2715148505493998,-4.620766534003615,-8.527946406990289,-0.6827802062034607,-0.0117846522480249,0.5443336367607117
jumping,jumping_11,1783626747446616800,0.417616943359375,0.4830944823443889,-3.5677316450327634,-8.17712046045363,-0.5382813215255737,0.186817929148674,0.5532011985778809
jumping,jumping_11,1783626747456577800,0.427577880859375,-0.2326567362952977,-2.3511504539370534,-7.120827446469664,-0.339190661907196,0.1724774837493896,0.5154975652694702
jumping,jumping_11,1783626747466537700,0.437537841796875,-0.1832224779754876,-1.168129002615809,-5.046517080882191,-0.129912793636322,-0.0202680006623268,0.5612240433692932
jumping,jumping_11,1783626747476499000,0.4474990234375,0.706849315585941,-0.1061450835138559,-2.8691251110047102,0.0490128993988037,-0.3460337817668915,0.6991778016090393
jumping,jumping_11,1783626747486459000,0.457458984375,1.7998779229015112,0.4934370126605034,-0.7445113761126995,0.1126459389925003,-0.9323475956916808,0.8525998592376709
jumping,jumping_11,1783626747496419800,0.467419921875,2.161484206649661,0.0592278495162725,1.4721224708288907,0.0384092479944229,-1.450130581855774,0.920811653137207
jumping,jumping_11,1783626747506379800,0.4773798828125,1.547963163102418,-0.9685866734802724,2.6926591215521096,-0.16673643887043,-1.6135820150375366,0.8499262928962708
jumping,jumping_11,1783626747516340700,0.4873408203125,0.1241295068852603,-1.3369289874851702,3.178732911968231,-0.501279354095459,-1.4852726459503174,0.5996123552322388
jumping,jumping_11,1783626747526301000,0.497301025390625,-1.5031338412947952,-1.1677829656571148,3.792835700926184,-0.9649362564086914,-1.068527340888977,0.1947985738515854
jumping,jumping_11,1783626747536262000,0.507261962890625,-2.848711853051185,-0.7173480593770742,4.130819701546431,-1.4353100061416626,-0.2790801525115967,-0.2587847113609314
jumping,jumping_11,1783626747546221800,0.517221923828125,-3.47639980750829,0.2883177601754665,3.455403488969803,-1.7414028644561768,0.5395122170448303,-0.6670875549316406
jumping,jumping_11,1783626747556182800,0.527182861328125,-3.0691067083403465,1.4680489377796648,2.6231623914778237,-1.803025245666504,1.0594242811203003,-0.9515445828437804
jumping,jumping_11,1783626747566142700,0.537142822265625,-1.6824327160857615,2.416287819758057,2.490909637761116,-1.6760464906692505,1.2541370391845703,-1.0810247659683228
jumping,jumping_11,1783626747576104000,0.54710400390625,-0.2853929587699472,3.0059932495623825,3.0911621805429457,-1.3957890272140503,1.1286314725875854,-1.101109504699707
jumping,jumping_11,1783626747586064000,0.55706396484375,0.8130699485540389,3.605889233991504,4.069720212939381,-1.054491639137268,0.7230055928230286,-1.0324023962020874
jumping,jumping_11,1783626747596024800,0.56702490234375,1.6891053257174788,3.966827993741631,5.309401124593615,-0.7569735050201416,0.195303201675415,-0.8861494064331055
jumping,jumping_11,1783626747605985800,0.57698583984375,2.4249800986491143,4.185125292229652,6.190105516481399,-0.4867457449436188,-0.1007114201784133,-0.6713492274284363
jumping,jumping_11,1783626747615945700,0.58694580078125,2.7972306721389293,4.441155816784501,6.125168641668558,-0.2698550820350647,-0.208226591348648,-0.447672575712204
jumping,jumping_11,1783626747625906700,0.59690673828125,2.5878140147209168,4.574205858358741,5.970091477203368,-0.0935713946819305,-0.2099192887544632,-0.2539390623569488
jumping,jumping_11,1783626747635867000,0.606866943359375,2.176718746791035,4.579347897422314,5.713330300286412,0.0654981136322021,-0.0236976128071546,-0.0598584823310375
jumping,jumping_11,1783626747645827800,0.616827880859375,1.965656514123082,4.596573757511377,5.159871657383442,0.225611612200737,0.1610091179609298,0.0873008742928505
jumping,jumping_11,1783626747655787800,0.626787841796875,1.6220925214134156,4.289230978870392,4.963300453013181,0.4087061882019043,0.1883604526519775,0.1287626773118972
jumping,jumping_11,1783626747665748700,0.636748779296875,1.0454100931808352,4.105706303077936,5.090665434688329,0.612174928188324,0.0565462335944175,0.101537711918354
jumping,jumping_11,1783626747675708700,0.646708740234375,0.5995845803923905,3.9651492468744514,5.265305377757549,0.8124265074729919,-0.1638800948858261,0.0136027764528989
jumping,jumping_11,1783626747685670000,0.656669921875,0.2605336811929941,3.656824471458792,5.43058011111021,0.938319981098175,-0.4307256042957306,-0.0959045439958572
jumping,jumping_11,1783626747695629800,0.6666298828125,0.2468282503150403,3.5632980464994906,5.526309599071741,0.9825385212898254,-0.5837826728820801,-0.1509009152650833
jumping,jumping_11,1783626747705590800,0.6765908203125,0.6132217683397233,3.497957851582765,5.183516736865044,0.918977916240692,-0.4994634985923767,-0.1017818301916122
jumping,jumping_11,1783626747715551000,0.686551025390625,1.1024027309909463,3.6729806564897296,4.669062655138969,0.7679598927497864,-0.2170342355966568,0.0242496039718389
jumping,jumping_11,1783626747725511700,0.69651171875,1.272645754275471,3.6167192555636167,4.10150242164731,0.5699563026428223,0.1683177053928375,0.1420137882232666
jumping,jumping_11,1783626747735471600,0.7064716796875,0.9378813002236188,3.109350163662433,3.5182436837643385,0.380363792181015,0.5276195406913757,0.1832671761512756
jumping,jumping_11,1783626747745432800,0.716432861328125,0.1002507647782564,2.32064542555809,2.962561519593,0.2279372066259384,0.7728261351585388,0.0924184918403625
jumping,jumping_11,1783626747755392800,0.726392822265625,-0.7669049942284822,1.5645423958510158,2.350233923614025,0.1857966184616089,0.9158005714416504,-0.0565538443624973
jumping,jumping_11,1783626747765354000,0.73635400390625,-1.291327366130799,0.8046241917699575,1.3573293859571218,0.2641451954841614,0.7833117246627808,-0.2401303201913833
jumping,jumping_11,1783626747775314000,0.74631396484375,-1.3114467557042837,-0.2165805576980113,0.4209434388577938,0.4331206679344177,0.554630696773529,-0.377759575843811
jumping,jumping_11,1783626747785274600,0.756274658203125,-0.7433570184458047,-0.9330150093615056,-0.7073018816590309,0.6168934106826782,0.5346287488937378,-0.4433455169200897
jumping,jumping_11,1783626747795235800,0.76623583984375,-0.4488479293495416,-1.5568401509106158,-2.0539362706005573,0.6857838034629822,0.6413663625717163,-0.504629909992218
jumping,jumping_11,1783626747805195800,0.77619580078125,-0.6353756594154983,-2.416641455501318,-2.610904382929206,0.6465471982955933,0.8034716844558716,-0.5647635459899902
jumping,jumping_11,1783626747815157000,0.786156982421875,-0.8659448488470166,-3.3613065706461667,-2.9623388167530296,0.5388789772987366,0.9856900572776794,-0.5768140554428101
jumping,jumping_11,1783626747825117000,0.796116943359375,-0.9060767335534096,-3.795694012966752,-3.480595797893405,0.4413564503192901,1.3334301710128784,-0.544546902179718
jumping,jumping_11,1783626747835078000,0.806077880859375,-0.982897157579288,-3.5998487847834824,-4.29001716081202,0.4508348703384399,1.5659198760986328,-0.55066978931427
jumping,jumping_11,1783626747845037800,0.816037841796875,-1.158942291271314,-3.123576257413625,-4.552543477126956,0.5666890144348145,1.3556140661239624,-0.581818163394928
jumping,jumping_11,1783626747854998800,0.825998779296875,-0.6116835259217769,-3.374658219650388,-3.981989907038212,0.70246422290802,0.6715151071548462,-0.4727047085762024
jumping,jumping_11,1783626747864958700,0.835958740234375,0.958518356995657,-4.2666088126957415,-3.294307502606511,0.8125598430633545,-0.0722075030207634,-0.2699180245399475
jumping,jumping_11,1783626747874920000,0.845919921875,2.1115812348395586,-5.124018253713846,-3.4508442182302472,0.8518694639205933,-0.6013923287391663,-0.0128202568739652
jumping,jumping_11,1783626747884880000,0.8558798828125,2.6228371050462127,-4.936535780206323,-3.7560377098828552,0.7547892332077026,-1.0630260705947876,0.3139544129371643
jumping,jumping_11,1783626747894840800,0.8658408203125,3.6992753736972808,-4.846427639257907,-4.542265244218707,0.5911949872970581,-1.2148334980010986,0.7531815767288208
jumping,jumping_11,1783626747904800800,0.87580078125,3.851009657475352,-4.818566987907886,-4.581142964145541,0.3527613580226898,-1.2386271953582764,1.165239691734314
jumping,jumping_11,1783626747914761700,0.88576171875,3.2632614992186424,-4.769153845441341,-5.3114808534771205,0.0982341468334198,-1.132336139678955,1.4419347047805786
jumping,jumping_11,1783626747924721700,0.8957216796875,1.734806023532152,-5.190821506920456,-6.28139614521265,-0.1132362857460975,-0.876489520072937,1.5500015020370483
jumping,jumping_11,1783626747934683000,0.905682861328125,-0.1957137838233262,-5.330680643987655,-7.395024911355972,-0.1972361207008361,-0.5326863527297974,1.4420762062072754
jumping,jumping_11,1783626747944642800,0.915642822265625,-2.130510391715169,-5.303339048075675,-8.150006828078627,-0.1773332506418228,-0.1933018863201141,1.1483834981918335
jumping,jumping_11,1783626747954604000,0.92560400390625,-3.421647934362292,-4.828264790579676,-7.882958650425076,-0.1021773293614387,0.0355130918323993,0.7844792604446411
jumping,jumping_11,1783626747964564000,0.93556396484375,-3.5267408784747123,-4.15411406789422,-6.42380672032833,-0.0664275884628295,0.040190402418375,0.4806402921676636
jumping,jumping_11,1783626747974524700,0.945524658203125,-2.3632560484029352,-3.2011896584481,-3.937407253468036,-0.1288631856441497,-0.0325878486037254,0.3532494604587555
jumping,jumping_11,1783626747984484900,0.95548486328125,-0.5449281304448843,-2.0208283662468194,-1.3706997396618128,-0.3154306709766388,-0.0899291709065437,0.3784315288066864
jumping,jumping_11,1783626747994445800,0.96544580078125,0.8995993542328476,-0.8520207337170839,0.7333984459459781,-0.5134366750717163,-0.1653613001108169,0.4993786513805389
jumping,jumping_11,1783626748004405800,0.97540576171875,1.8477537727981803,0.5001338799506425,2.0475889474004507,-0.643908679485321,-0.3362044394016266,0.6233368515968323
jumping,jumping_11,1783626748014367000,0.985366943359375,1.815027561238408,1.0131985531449317,2.3176234473884105,-0.6527232527732849,-0.5375257134437561,0.6865957975387573
jumping,jumping_11,1783626748024327700,0.99532763671875,1.145821163087338,1.3660025217562912,2.024403886646032,-0.5616711378097534,-0.6958727240562439,0.6518955826759338
jumping,jumping_11,1783626748034287900,1.005287841796875,0.2556850721180438,1.6705980475157498,1.57419577485919,-0.4894788861274719,-0.7346251010894775,0.5662879943847656
jumping,jumping_11,1783626748044248800,1.015248779296875,-0.4444033710308372,2.022885883298516,1.4417220718681811,-0.4406532943248749,-0.5449137091636658,0.4617541134357452
jumping,jumping_11,1783626748054208800,1.025208740234375,-0.7228035483039915,2.3786913718134164,1.2955840006619692,-0.4232341051101684,-0.1860914081335067,0.353699266910553
jumping,jumping_11,1783626748064170000,1.035169921875,-0.76071724550426,2.7374060257732866,1.4310142153710126,-0.4457781016826629,0.1274635791778564,0.2406356632709503
jumping,jumping_11,1783626748074130000,1.0451298828125,-0.605569353890419,3.098861502873897,2.2302233963549134,-0.4710799157619476,0.2797306180000305,0.1441612243652343
jumping,jumping_11,1783626748084090600,1.055090576171875,-0.3260331583246588,3.28847222058177,3.094479926788807,-0.4239704608917236,0.2205778360366821,0.049895703792572
jumping,jumping_11,1783626748094050800,1.06505078125,-0.1579566654242575,3.207333568030596,3.675249770465493,-0.3011055588722229,0.0167220886796712,-0.089783065021038
jumping,jumping_11,1783626748104011800,1.07501171875,-0.153334266320616,3.1545582556545733,4.0416660848438735,-0.1617868095636367,-0.2324576377868652,-0.2610187232494354
jumping,jumping_11,1783626748113971700,1.0849716796875,-0.2028998228698968,3.363374024569988,4.25497448900342,-0.011819452047348,-0.3478499054908752,-0.4211122095584869
jumping,jumping_11,1783626748123933000,1.094932861328125,-0.2111629165634512,3.832309633180498,4.061047077140212,0.1379471272230148,-0.2659864723682403,-0.548768937587738
jumping,jumping_11,1783626748133892900,1.104892822265625,-0.1934041186414659,4.272266400066018,3.667592533710599,0.2574387490749359,-0.1103531271219253,-0.6580101251602173
jumping,jumping_11,1783626748143853800,1.114853759765625,-0.1194831423841416,4.637023841321468,3.7102304829537855,0.3461270630359649,0.0649861991405487,-0.7518479228019714
jumping,jumping_11,1783626748153813800,1.124813720703125,0.0530723956264555,4.950376674032211,3.974536668422818,0.4162373542785644,0.2318396419286728,-0.8121359348297119
jumping,jumping_11,1783626748163774700,1.134774658203125,0.2473093118302524,5.122389775729179,4.346810476657748,0.490654855966568,0.3317494690418243,-0.8642665147781372
jumping,jumping_11,1783626748173735000,1.14473486328125,0.2175907576538622,4.992193954542279,4.759498712867498,0.5629416108131409,0.3100923001766205,-0.9451554417610168
jumping,jumping_11,1783626748183696000,1.15469580078125,0.0810505358763039,4.946771343016624,5.323557660239935,0.6262568831443787,0.2338233292102813,-1.0567868947982788
