activity,trial_id,time,t_seconds,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
walking,walking_02,1783625969011784200,0.0637841796875,0.1704936370447277,0.0783586664438247,0.0287578924506902,0.1753451079130172,-0.0704864114522934,0.0888791754841804
walking,walking_02,1783625969021745400,0.073745361328125,0.1848877808392048,0.0680219813466072,0.0303220730274915,0.2367798537015915,-0.0923060849308967,0.0945450365543365
walking,walking_02,1783625969031706400,0.083706298828125,0.1438738891338929,0.0069371057868003,-0.0439782579362392,0.304187148809433,-0.1057563796639442,0.0721310749650001
walking,walking_02,1783625969041667600,0.09366748046875,0.0179861038718372,-0.0336345585763454,-0.205156077364087,0.3550712168216705,-0.1513168215751648,0.058819256722927
walking,walking_02,1783625969051628300,0.103628173828125,-0.0817741739757359,-0.1066974566996097,-0.1652998677939176,0.382867157459259,-0.1998888701200485,0.0710639357566833
walking,walking_02,1783625969061588200,0.113588134765625,-0.0374420976331457,-0.1780827769994735,-0.1056587613016366,0.38754802942276,-0.1869927793741226,0.0665429681539535
walking,walking_02,1783625969071549400,0.123549560546875,0.0410228056641295,-0.253234171834588,-0.0633493133604526,0.3994342386722564,-0.0815281271934509,0.0493916794657707
walking,walking_02,1783625969081510400,0.133510498046875,0.0352179553102701,-0.2149228536188602,-0.0288467397779226,0.3945958614349365,-0.0181535258889198,0.0390924327075481
walking,walking_02,1783625969091471400,0.143471435546875,-0.0234699421104043,-0.1523585531562566,0.2700315773785114,0.3798286318778991,-0.0302956774830818,0.0331170968711376
walking,walking_02,1783625969101432300,0.153432373046875,-0.0271263457261025,-0.1477916836321353,0.4836585459679365,0.3722706437110901,-0.0685630515217781,0.022523570805788
walking,walking_02,1783625969111392300,0.163392333984375,-0.0236080354068428,-0.3403454690545797,0.4714034600287675,0.3698274493217468,-0.0872816145420074,0.0156832411885261
walking,walking_02,1783625969121353500,0.173353515625,-0.0105824765518307,-0.3787660928636789,0.3584977963387966,0.3704469501972198,-0.0674566179513931,-0.007624989375472
walking,walking_02,1783625969131314200,0.183314208984375,-0.0071893269822001,-0.229628839841485,0.2858423099726438,0.3776215016841888,-0.0463135093450546,-0.0121747329831123
walking,walking_02,1783625969141275400,0.193275390625,0.0399804204717278,-0.0977484265685081,0.2977314852088689,0.3753075897693634,-0.0739178359508514,-0.0213937852531671
walking,walking_02,1783625969151236400,0.203236328125,0.0684639529604464,-0.1515402225106954,0.3546557339578867,0.3681143820285797,-0.1082228124141693,-0.0272125266492366
walking,walking_02,1783625969161196500,0.213196533203125,0.1361476787960156,-0.3548240762621164,0.3587982405900955,0.3492612242698669,-0.1079848706722259,-0.0329314097762107
walking,walking_02,1783625969171157200,0.2231572265625,0.2298399618415161,-0.3651280281335115,0.3520411675453185,0.3256312608718872,-0.076746255159378,-0.0246247462928295
walking,walking_02,1783625969181118500,0.233118408203125,0.2596197081532329,-0.1653483831107616,0.3619336160063743,0.3142513334751129,-0.0142041109502315,-0.0051937699317932
walking,walking_02,1783625969191079400,0.243079345703125,0.2340045341750606,-0.1001560722321271,0.2111117708981037,0.3088038563728332,0.0193226914852857,0.0167080666869878
walking,walking_02,1783625969201040400,0.253040283203125,0.2873344116939231,-0.1532873584389686,0.2274322065800428,0.3025228977203369,0.0078421235084533,0.0377459600567817
walking,walking_02,1783625969211001300,0.26300146484375,0.4503968392919749,-0.1884679774135351,0.3011427549570799,0.2893160283565521,-0.0324352569878101,0.0580131486058235
walking,walking_02,1783625969220961300,0.272961181640625,0.6855246418759227,-0.1271872870206832,0.3613584464669227,0.2750272750854492,-0.0730770155787468,0.0835243538022041
walking,walking_02,1783625969230922500,0.282922607421875,0.9196636526182294,-0.025582185024023,0.3563870877951383,0.2642723619937897,-0.128622829914093,0.1159161180257797
walking,walking_02,1783625969240883500,0.292883544921875,1.02066443204619,-0.0130342536181211,0.2319686809659004,0.2568996250629425,-0.207749992609024,0.144992247223854
walking,walking_02,1783625969250844400,0.302844482421875,0.9241865368701516,-0.0705365945160388,0.1416553728342056,0.2661269605159759,-0.2552048563957214,0.1627486050128936
walking,walking_02,1783625969260805400,0.312805419921875,0.7171403349105269,-0.0773532887935638,-0.0262497090220451,0.2836668491363525,-0.2600243687629699,0.1607123613357544
walking,walking_02,1783625969270765300,0.322765380859375,0.4259902739185839,-0.1214683248519897,-0.1590694489717483,0.3006690144538879,-0.2581947743892669,0.1418979316949844
walking,walking_02,1783625969280726500,0.3327265625,0.1557224400987848,-0.1247778877913951,-0.1621896268188953,0.3168003261089325,-0.230807363986969,0.1108734384179115
walking,walking_02,1783625969290687200,0.342687255859375,-0.0200563342746347,-0.1095066689014434,-0.2061637931019067,0.33006551861763,-0.1737501919269561,0.073000892996788
walking,walking_02,1783625969300648400,0.3526484375,-0.0901046338170766,0.0023877719193696,-0.2278571539938449,0.3341823220252991,-0.1283392012119293,0.040706843137741
walking,walking_02,1783625969310609400,0.362609375,-0.0408089071851223,0.1187228255361318,-0.1669558183073997,0.3261283934116363,-0.1084120869636535,0.0128501765429973
walking,walking_02,1783625969320569300,0.3725693359375,0.0225204593658447,0.0770475838452577,-0.0799199244111776,0.3126711547374725,-0.0993373245000839,-0.0035109291784465
walking,walking_02,1783625969330530300,0.3825302734375,0.1068685754828155,0.0106084877759218,0.0336456644922494,0.2885801792144775,-0.1040569767355918,-0.0118058770895004
walking,walking_02,1783625969340491300,0.3924912109375,0.1235340252101421,-0.0223830967217683,0.2382113747477531,0.2497492283582687,-0.1150669381022453,-0.0179042778909206
walking,walking_02,1783625969350452500,0.402452392578125,0.0766794811852276,0.037007249879837,0.4035281936764717,0.206967681646347,-0.1125321462750434,-0.0131675796583294
walking,walking_02,1783625969360413400,0.412413330078125,0.1031994585160166,0.1294715985655784,0.5128425548762082,0.1599228978157043,-0.1080164834856987,-0.0022576483897864
walking,walking_02,1783625969370374400,0.42237451171875,0.0794096368014812,0.0388578461825847,0.582924391362071,0.1078341454267501,-0.0928814783692359,0.0250674486160278
walking,walking_02,1783625969380334300,0.432334228515625,-0.0342266061853617,-0.0737578946501016,0.571713846039772,0.0545293763279914,-0.0547756403684616,0.0582126192748546
walking,walking_02,1783625969390295300,0.44229541015625,-0.1411353675480932,-0.1025719012022018,0.529081742015481,-0.0054269023239612,0.022312756627798,0.0957296341657638
walking,walking_02,1783625969400256500,0.452256591796875,-0.1934527800887823,-0.1064870288193225,0.4957388598620891,-0.0732080936431884,0.0930998846888542,0.1398124396800995
walking,walking_02,1783625969410217200,0.46221728515625,-0.3207725343827158,-0.0925982041984796,0.5130372006654739,-0.1387218534946441,0.1398056000471115,0.153858482837677
walking,walking_02,1783625969420178400,0.472178466796875,-0.5363407732330262,-0.1450865163266658,0.3381085037827491,-0.1805540174245834,0.2057514786720276,0.1171345263719558
walking,walking_02,1783625969430138400,0.482138427734375,-0.7108878503870218,-0.227575414443016,-0.0463578465491533,-0.2052910476922989,0.2721230387687683,0.0801288411021232
walking,walking_02,1783625969440099600,0.492099609375,-0.7545332961723208,-0.1641810928970575,-0.2651186708956957,-0.2156923860311508,0.3734980821609497,0.0462683290243148
walking,walking_02,1783625969450060300,0.502060302734375,-0.8450531597267836,0.0192909759253263,-0.3845172037363052,-0.2102006673812866,0.4582350850105285,0.0500284433364868
walking,walking_02,1783625969460021200,0.512021240234375,-0.8132111105903983,0.5383896685868501,-0.2503320206522941,-0.1999970227479934,0.499585747718811,0.0665456354618072
walking,walking_02,1783625969469982200,0.521982177734375,-0.904716258855164,0.7260469141393899,-0.0053735097318887,-0.1693581491708755,0.4948615729808807,0.1041891500353813
