activity,trial_id,time,t_seconds,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
still,still_09,1783615895513474800,0.062474853515625,0.0029028270357288,0.00889719034601,0.0579682048439979,-0.0004915555473417,-0.0004933720920234,0.0003542446065694
still,still_09,1783615895523436000,0.07243603515625,-0.0015775332487188,-0.0012618366293609,0.0567705194920301,0.0002679782919585,0.0003521814942359,0.0012527951039373
still,still_09,1783615895533398000,0.08239794921875,0.0050002011737786,0.0049812590112909,0.0525824201524257,0.0003297256771475,-0.0004974068142473,-0.0004893254954367
still,still_09,1783615895543359000,0.09235888671875,0.0051376734157092,0.00395370606184,0.0609615414410829,-7.26778525859e-05,5.04055060446e-05,-0.000135923968628
still,still_09,1783615895553319200,0.102319091796875,0.005859831944108,0.0010503127705305,0.0649988341331481,0.0004329157527536,0.0005116270622238,-0.0007933200104162
still,still_09,1783615895563281400,0.112281494140625,0.0036012758949771,0.005932276125811,0.0608054740965366,0.0008499666582792,-0.0009203546214848,-0.0011123666772618
still,still_09,1783615895573242000,0.1222421875,0.0057377764670178,0.0049567821571603,0.0558639260411262,-0.0002027766313403,-0.000324766151607,-0.0014472054317593
still,still_09,1783615895583203300,0.132203369140625,0.0067875047156587,0.0037847427031025,0.0539174681484699,-0.0004906642716377,-0.0001228984910994,0.0006500338204205
still,still_09,1783615895593165000,0.1421650390625,-0.0079387753763236,0.0145500284759327,0.0540659367084503,-0.0007379113230854,-0.0021462843287736,-0.0009501578751951
still,still_09,1783615895603126300,0.152126220703125,-0.0011321093024685,-0.0025362770119681,0.0613981792926788,0.0009926105849444,-0.0004834064748138,0.0008197790011763
still,still_09,1783615895613087200,0.162087158203125,-0.0030953539331443,0.0047031727222725,0.0576554856330156,0.0002849497832357,0.0005775592289865,-0.0016293278895318
still,still_09,1783615895623049200,0.17204931640625,0.0046312034646049,-0.0041982554074376,0.0597480739980936,0.0002290236297994,0.0004273569211363,-0.0003422221634536
still,still_09,1783615895633010200,0.18201025390625,-0.0009067213150672,0.0111873836424201,0.0619938070982694,-0.0010148915462195,-0.0002543258015066,0.0012583611533045
